CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb
6200,L1_16.1.2.3.3.2,2021_Kelly,6200,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.7,L1_16.1.2.3.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6200.log,0.0930945,0.0453289
6548,L1_6.1.2.2.2.1,2021_Kelly,6548,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.72,L1_6.1.2.2.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6548.log,0.0933802,0.0316925
4845,hepta_1268,2020_Townsend,4845,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.05,hepta_1268,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1268.log,0.093428,0.0346618
4681,hepta_1104,2020_Townsend,4681,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.55,hepta_1104,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1104.log,0.0934707,0.0436469
4765,hepta_1188,2020_Townsend,4765,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.46,hepta_1188,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1188.log,0.093663,0.0406201
4851,hepta_1274,2020_Townsend,4851,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.04,hepta_1274,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1274.log,0.0937775,0.0328903
7051,L4_3.4.4.4.1,2021_Kelly,7051,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-4.98,L4_3.4.4.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_7051.log,0.0938232,0.0544108
4193,hepta_616,2020_Townsend,4193,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.18,hepta_616,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_616.log,0.0939356,0.0379448
3913,hepta_336,2020_Townsend,3913,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.71,hepta_336,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_336.log,0.0940336,0.0423716
4578,hepta_1001,2020_Townsend,4578,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.69,hepta_1001,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1001.log,0.0940564,0.0351546
3992,hepta_415,2020_Townsend,3992,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.85,hepta_415,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_415.log,0.0941027,0.0413567
5557,hepta_1980,2020_Townsend,5557,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hepta_1980,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1980.log,0.0942385,0.0452458
4774,hepta_1197,2020_Townsend,4774,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.36,hepta_1197,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1197.log,0.0942668,0.0358126
4838,hepta_1261,2020_Townsend,4838,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.07,hepta_1261,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1261.log,0.0943145,0.0454571
5298,hepta_1721,2020_Townsend,5298,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.17,hepta_1721,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1721.log,0.0944621,0.0401929
4750,hepta_1173,2020_Townsend,4750,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-6.02,hepta_1173,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1173.log,0.0944924,0.0462389
4143,hepta_566,2020_Townsend,4143,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.9,hepta_566,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_566.log,0.0945064,0.0398915
4820,hepta_1243,2020_Townsend,4820,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.42,hepta_1243,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1243.log,0.0945276,0.0467987
5053,hepta_1476,2020_Townsend,5053,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.62,hepta_1476,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1476.log,0.094662,0.0404526
4543,hepta_966,2020_Townsend,4543,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-5.36,hepta_966,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_966.log,0.0946833,0.0504883
4496,hepta_919,2020_Townsend,4496,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-6.34,hepta_919,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_919.log,0.0947152,0.0359207
4630,hepta_1053,2020_Townsend,4630,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-7.49,hepta_1053,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1053.log,0.0947638,0.0416911
4449,hepta_872,2020_Townsend,4449,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.8,hepta_872,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_872.log,0.0948268,0.0472822
4022,hepta_445,2020_Townsend,4022,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.03,hepta_445,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_445.log,0.0949318,0.0394188
1081,Compound.37,2015_Wang,1081,CC(C)C[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,-8,Compound.37,/media/liuwei/1T/water/pdb_log/2015_Wang/Compound.37.log,0.0949649,0.0384596
4593,hepta_1016,2020_Townsend,4593,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-6.23,hepta_1016,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1016.log,0.0950619,0.0433062
3752,hepta_175,2020_Townsend,3752,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.96,hepta_175,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_175.log,0.0950672,0.0406632
4744,hepta_1167,2020_Townsend,4744,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.59,hepta_1167,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1167.log,0.0951236,0.0415822
4846,hepta_1269,2020_Townsend,4846,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.17,hepta_1269,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1269.log,0.0951471,0.0414948
4406,hepta_829,2020_Townsend,4406,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.22,hepta_829,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_829.log,0.0951511,0.0416691
4011,hepta_434,2020_Townsend,4011,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.33,hepta_434,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_434.log,0.095225,0.0427831
1082,Compound.38,2015_Wang,1082,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,-8,Compound.38,/media/liuwei/1T/water/pdb_log/2015_Wang/Compound.38.log,0.095464,0.05024
4844,hepta_1267,2020_Townsend,4844,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.14,hepta_1267,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1267.log,0.0955891,0.048519
3779,hepta_202,2020_Townsend,3779,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-5.5,hepta_202,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_202.log,0.0957842,0.0401191
4520,hepta_943,2020_Townsend,4520,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-5.68,hepta_943,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_943.log,0.0958944,0.0471028
6482,L1_5.1.2.1.1.1,2021_Kelly,6482,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-7.26,L1_5.1.2.1.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6482.log,0.0959508,0.0480756
5218,hepta_1641,2020_Townsend,5218,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.28,hepta_1641,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1641.log,0.0959648,0.0445362
4856,hepta_1279,2020_Townsend,4856,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.12,hepta_1279,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1279.log,0.0960123,0.0350162
5878,L1_11.2.2.4.3.2,2021_Kelly,5878,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.78,L1_11.2.2.4.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5878.log,0.096016,0.0427435
4573,hepta_996,2020_Townsend,4573,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.31,hepta_996,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_996.log,0.0960662,0.0402638
4594,hepta_1017,2020_Townsend,4594,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.28,hepta_1017,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1017.log,0.0961638,0.0357289
4040,hepta_463,2020_Townsend,4040,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.19,hepta_463,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_463.log,0.096191,0.0393002
5543,hepta_1966,2020_Townsend,5543,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.77,hepta_1966,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1966.log,0.0961985,0.0448787
3908,hepta_331,2020_Townsend,3908,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.68,hepta_331,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_331.log,0.0962985,0.0380085
5488,hepta_1911,2020_Townsend,5488,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.53,hepta_1911,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1911.log,0.0963029,0.0397109
7042,L4_3.2.4.2.1,2021_Kelly,7042,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.34,L4_3.2.4.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_7042.log,0.0964048,0.0397932
4603,hepta_1026,2020_Townsend,4603,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.11,hepta_1026,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1026.log,0.0964723,0.0390762
6188,L1_15.4.3.4.4.2,2021_Kelly,6188,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.43,L1_15.4.3.4.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6188.log,0.0965052,0.0503256
4643,hepta_1066,2020_Townsend,4643,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.68,hepta_1066,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1066.log,0.0966226,0.0514604
3758,hepta_181,2020_Townsend,3758,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-10,hepta_181,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_181.log,0.0966947,0.0416849
4257,hepta_680,2020_Townsend,4257,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.27,hepta_680,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_680.log,0.0968144,0.0455778
4039,hepta_462,2020_Townsend,4039,CC(C)C[C@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.44,hepta_462,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_462.log,0.0968541,0.0506467
4236,hepta_659,2020_Townsend,4236,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.35,hepta_659,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_659.log,0.0968565,0.042466
4217,hepta_640,2020_Townsend,4217,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.3,hepta_640,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_640.log,0.0969264,0.0378191
4187,hepta_610,2020_Townsend,4187,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.3,hepta_610,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_610.log,0.0970635,0.0385377
4116,hepta_539,2020_Townsend,4116,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.79,hepta_539,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_539.log,0.0971192,0.0424823
4432,hepta_855,2020_Townsend,4432,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,hepta_855,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_855.log,0.0971479,0.0418335
4661,hepta_1084,2020_Townsend,4661,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.41,hepta_1084,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1084.log,0.0971741,0.042869
3860,hepta_283,2020_Townsend,3860,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-5.01,hepta_283,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_283.log,0.0974395,0.038031
4747,hepta_1170,2020_Townsend,4747,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,-6.82,hepta_1170,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1170.log,0.0974643,0.0396585
4051,hepta_474,2020_Townsend,4051,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.29,hepta_474,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_474.log,0.0976247,0.048658
4833,hepta_1256,2020_Townsend,4833,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.73,hepta_1256,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1256.log,0.0978755,0.0317939
6828,L2_3.3.3.2.1,2021_Kelly,6828,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.01,L2_3.3.3.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6828.log,0.0978998,0.0389422
4825,hepta_1248,2020_Townsend,4825,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.41,hepta_1248,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1248.log,0.0980083,0.0426065
