CycPeptMPDB_ID,Source,Original_Name_in_Source_Literature,Monomer_Length,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA
1253,2016_Furukawa,1.3-40,6,Circle,0.174283,0.0386988,-26.828,9.623,8.309,1.314,0.169992,0.0501724,9.397,8.181,1.216
1254,2016_Furukawa,1.4-01,6,Circle,0.160684,0.0612838,-26.1037,8.725,7.352,1.373,0.168614,0.0391322,8.612,7.327,1.285
1255,2016_Furukawa,1.4-02,6,Circle,0.170669,0.0579653,-20.7352,8.987,7.728,1.259,0.140378,0.0348173,8.401,7.375,1.026
1256,2016_Furukawa,1.4-03,6,Circle,0.170683,0.0561734,-23.298,8.859,7.668,1.191,0.17191,0.0373844,8.445,7.391,1.054
1257,2016_Furukawa,1.4-04,6,Circle,0.165633,0.0586728,-21.4731,8.933,7.71,1.223,0.167473,0.0396678,8.531,7.501,1.03
1258,2016_Furukawa,1.4-05,6,Circle,0.139323,0.0411198,-22.5678,9.063,7.728,1.335,0.140981,0.0421987,8.551,7.379,1.172
1259,2016_Furukawa,1.4-06,6,Circle,0.166224,0.0605798,-23.4669,9.218,7.918,1.3,0.153767,0.0410395,8.552,7.523,1.029
1260,2016_Furukawa,1.4-07,6,Circle,0.164218,0.0490934,-26.6056,8.824,7.583,1.241,0.177899,0.0374958,8.583,7.474,1.109
1261,2016_Furukawa,1.4-08,6,Circle,0.172434,0.057863,-17.8386,9.276,8.137,1.139,0.151473,0.0441635,8.844,7.915,0.929
1262,2016_Furukawa,1.4-09,6,Circle,0.211636,0.0623149,-23.5975,9.319,8.103,1.216,0.176109,0.0341475,8.699,7.711,0.988
1263,2016_Furukawa,1.4-10,6,Circle,0.196469,0.0644822,-23.2173,9.043,7.868,1.175,0.177799,0.0382792,8.84,7.74,1.1
1264,2016_Furukawa,1.4-11,6,Circle,0.212598,0.0492914,-28.6852,9.545,8.113,1.432,0.205041,0.045251,8.664,7.502,1.162
1265,2016_Furukawa,1.4-12,6,Circle,0.174831,0.0397461,-29.4913,9.334,7.786,1.548,0.131204,0.0345484,8.677,7.414,1.263
1266,2016_Furukawa,1.4-13,6,Circle,0.179473,0.0607118,-21.788,9.37,8.202,1.168,0.1761,0.0451534,8.765,7.849,0.916
1267,2016_Furukawa,1.4-14,6,Circle,0.180571,0.0513274,-22.7908,9.404,8.223,1.181,0.185445,0.0402216,9.02,7.966,1.054
1268,2016_Furukawa,1.4-15,6,Circle,0.142521,0.0415666,-18.8546,9.707,8.516,1.191,0.158821,0.03915,8.997,8.049,0.948
1269,2016_Furukawa,1.4-16,6,Circle,0.15976,0.0525638,-22.6271,9.239,7.993,1.246,0.134573,0.0423439,8.781,7.776,1.005
1270,2016_Furukawa,1.4-17,6,Circle,0.168526,0.0430349,-16.3772,9.521,8.479,1.042,0.165102,0.0385451,9.099,8.211,0.888
1271,2016_Furukawa,1.4-18,6,Circle,0.159274,0.0424923,-25.9744,9.205,7.984,1.221,0.180861,0.0457864,9.002,7.937,1.065
1272,2016_Furukawa,1.4-19,6,Circle,0.198087,0.0609623,-20.5591,9.65,8.536,1.114,0.181141,0.035055,9.188,8.286,0.902
1273,2016_Furukawa,1.4-20,6,Circle,0.215375,0.0604395,-23.2256,9.887,8.692,1.195,0.179471,0.0403506,9.107,8.134,0.973
1274,2016_Furukawa,1.4-21,6,Circle,0.199329,0.0564521,-27.2228,9.698,8.352,1.346,0.196571,0.042025,9.009,8.008,1.001
1275,2016_Furukawa,1.4-22,6,Circle,0.202957,0.0548125,-22.5991,9.579,8.511,1.068,0.16876,0.0407952,8.926,8.055,0.871
1276,2016_Furukawa,1.4-23,6,Circle,0.194981,0.0584429,-28.5261,9.654,8.193,1.461,0.153218,0.0348257,8.892,7.764,1.128
1277,2016_Furukawa,1.4-24,6,Circle,0.170837,0.0498343,-14.4102,9.17,8.152,1.018,0.174064,0.0422344,9.484,8.383,1.101
1278,2016_Furukawa,1.4-25,6,Circle,0.155814,0.0384545,-22.6379,9.867,8.599,1.268,0.160237,0.03839,9.051,7.994,1.057
1279,2016_Furukawa,1.4-26,6,Circle,0.191865,0.0561816,-23.0377,9.475,8.413,1.062,0.192195,0.0432538,9.345,8.329,1.016
1280,2016_Furukawa,1.4-27,6,Circle,0.175319,0.0462085,-22.2238,9.525,8.466,1.059,0.144044,0.0431788,9.621,8.502,1.119
1281,2016_Furukawa,1.4-28,6,Circle,0.191927,0.0404058,-21.6708,10.082,9.0,1.082,0.171645,0.0374858,9.189,8.356,0.833
1282,2016_Furukawa,1.4-29,6,Circle,0.200582,0.03689,-22.3578,9.817,8.752,1.065,0.179117,0.0416041,9.376,8.438,0.938
1283,2016_Furukawa,1.4-30,6,Circle,0.194175,0.0445697,-18.1191,9.976,8.876,1.1,0.148622,0.0421668,9.492,8.565,0.927
1284,2016_Furukawa,1.4-31,6,Circle,0.194747,0.0619323,-26.9333,9.77,8.541,1.229,0.167705,0.039122,9.129,8.182,0.947
1285,2016_Furukawa,1.4-32,6,Circle,0.19931,0.0508728,-27.495,9.834,8.483,1.351,0.172409,0.0407463,9.117,8.006,1.111
1286,2016_Furukawa,1.4-33,6,Circle,0.218216,0.0441051,-23.5156,9.954,8.864,1.09,0.160009,0.0430403,9.283,8.448,0.835
1287,2016_Furukawa,1.4-34,6,Circle,0.154571,0.0451654,-16.5293,9.76,8.726,1.034,0.150055,0.0382769,9.662,8.714,0.948
1288,2016_Furukawa,1.4-35,6,Circle,0.155162,0.0461132,-21.7001,9.859,8.647,1.212,0.143452,0.0438262,9.244,8.261,0.983
1289,2016_Furukawa,1.4-36,6,Circle,0.211544,0.0453063,-22.8448,9.813,8.685,1.128,0.158892,0.042504,9.466,8.503,0.963
1290,2016_Furukawa,1.4-37,6,Circle,0.204268,0.0409016,-20.7621,10.299,9.208,1.091,0.162498,0.0401948,9.541,8.712,0.829
1291,2016_Furukawa,1.4-38,6,Circle,0.249038,0.0511575,-21.7246,10.077,8.992,1.085,0.173349,0.0428288,9.856,8.88,0.976
1292,2016_Furukawa,1.4-39,6,Circle,0.214573,0.047623,-21.3311,9.965,8.81,1.155,0.21119,0.0483695,10.032,8.921,1.111
1293,2016_Furukawa,1.4-40,6,Circle,0.186477,0.0420666,-28.0589,10.235,8.838,1.397,0.151104,0.0398394,9.555,8.456,1.099
1294,2016_Furukawa,1.5-01,6,Circle,0.158569,0.0623584,-29.0031,8.616,7.173,1.443,0.138716,0.0404145,8.259,6.983,1.276
1295,2016_Furukawa,1.5-02,6,Circle,0.148269,0.0537828,-25.5886,8.978,7.59,1.388,0.138603,0.0361909,8.466,7.295,1.171
1296,2016_Furukawa,1.5-03,6,Circle,0.161457,0.0446346,-26.6473,8.833,7.541,1.292,0.162424,0.0460557,8.623,7.396,1.227
1297,2016_Furukawa,1.5-04,6,Circle,0.156198,0.0584512,-24.4633,8.816,7.533,1.283,0.148517,0.0478806,8.731,7.539,1.192
1298,2016_Furukawa,1.5-05,6,Circle,0.136249,0.0419878,-28.0883,9.018,7.569,1.449,0.149833,0.0480701,8.536,7.256,1.28
1299,2016_Furukawa,1.5-06,6,Circle,0.141493,0.0583834,-26.3257,8.946,7.623,1.323,0.143334,0.0457595,8.775,7.563,1.212
1300,2016_Furukawa,1.5-07,6,Circle,0.177513,0.0587894,-30.8353,8.816,7.47,1.346,0.12697,0.0360547,8.514,7.31,1.204
1301,2016_Furukawa,1.5-08,6,Circle,0.156018,0.0597837,-21.7323,9.262,8.025,1.237,0.138711,0.0398957,8.963,7.877,1.086
1302,2016_Furukawa,1.5-09,6,Circle,0.201725,0.0507471,-27.446,9.315,8.001,1.314,0.148589,0.0352496,8.748,7.591,1.157
1303,2016_Furukawa,1.5-10,6,Circle,0.203695,0.0574758,-31.4068,9.214,7.831,1.383,0.14708,0.0388129,8.822,7.591,1.231
1304,2016_Furukawa,1.5-11,6,Circle,0.207817,0.062788,-33.6081,9.377,7.903,1.474,0.166194,0.0433668,8.472,7.257,1.215
1305,2016_Furukawa,1.5-12,6,Circle,0.176287,0.0464475,-32.3228,9.175,7.599,1.576,0.128822,0.043637,8.565,7.278,1.287
1306,2016_Furukawa,1.5-13,6,Circle,0.153914,0.0520931,-30.5373,9.232,7.913,1.319,0.138384,0.0448184,8.717,7.685,1.032
1307,2016_Furukawa,1.5-14,6,Circle,0.16613,0.0558129,-29.4025,9.446,8.152,1.294,0.155964,0.0415952,8.935,7.781,1.154
1308,2016_Furukawa,1.5-15,6,Circle,0.138565,0.0528435,-25.6698,9.349,8.03,1.319,0.142804,0.0430986,9.025,7.952,1.073
1309,2016_Furukawa,1.5-16,6,Circle,0.11315,0.0390682,-25.7623,9.511,8.135,1.376,0.158979,0.0421905,9.449,8.007,1.442
1310,2016_Furukawa,1.5-17,6,Circle,0.18606,0.0474876,-24.3753,9.562,8.352,1.21,0.167508,0.0416035,9.29,8.224,1.066
1311,2016_Furukawa,1.5-18,6,Circle,0.141294,0.0441076,-28.4124,9.086,7.847,1.239,0.146038,0.03984,9.015,7.82,1.195
1312,2016_Furukawa,1.5-19,6,Circle,0.187062,0.0529399,-24.4831,9.53,8.357,1.173,0.155506,0.0360684,9.222,8.186,1.036
1313,2016_Furukawa,1.5-20,6,Circle,0.197558,0.0583664,-25.6564,9.545,8.318,1.227,0.160523,0.0415646,9.149,8.023,1.126
1314,2016_Furukawa,1.5-21,6,Circle,0.185881,0.0594331,-31.4491,9.504,8.119,1.385,0.156103,0.0383043,9.068,7.85,1.218
1315,2016_Furukawa,1.5-22,6,Circle,0.188109,0.055298,-26.2775,9.482,8.316,1.166,0.167244,0.044355,9.254,8.215,1.039
1316,2016_Furukawa,1.5-23,6,Circle,0.185349,0.0572226,-31.7182,9.619,8.082,1.537,0.17894,0.0451345,9.008,7.771,1.237
1317,2016_Furukawa,1.5-24,6,Circle,0.171196,0.0568387,-22.3721,9.494,8.363,1.131,0.175719,0.0441012,9.316,8.257,1.059
1318,2016_Furukawa,1.5-25,6,Circle,0.157337,0.0563942,-27.2559,9.631,8.302,1.329,0.138696,0.0405684,9.561,8.117,1.444
1319,2016_Furukawa,1.5-26,6,Circle,0.187353,0.0567145,-29.6673,9.482,8.284,1.198,0.19115,0.0442645,9.152,7.995,1.157
1320,2016_Furukawa,1.5-27,6,Circle,0.20038,0.0490186,-29.1149,9.721,8.455,1.266,0.141344,0.0418534,9.251,8.081,1.17
1321,2016_Furukawa,1.5-28,6,Circle,0.178391,0.0485409,-24.2631,9.748,8.62,1.128,0.176241,0.0458077,9.601,8.585,1.016
1322,2016_Furukawa,1.5-29,6,Circle,0.21194,0.0549488,-28.3309,9.862,8.641,1.221,0.185486,0.0434057,9.558,8.398,1.16
1323,2016_Furukawa,1.5-30,6,Circle,0.17606,0.0420291,-22.1975,9.627,8.468,1.159,0.129217,0.0423241,9.507,8.437,1.07
1324,2016_Furukawa,1.5-31,6,Circle,0.193638,0.0572598,-31.9578,9.776,8.418,1.358,0.209657,0.0437597,9.414,8.222,1.192
1325,2016_Furukawa,1.5-32,6,Circle,0.188164,0.0420814,-31.3399,9.889,8.422,1.467,0.133842,0.0342588,9.217,7.935,1.282
1326,2016_Furukawa,1.5-33,6,Circle,0.179474,0.0444771,-25.4994,9.648,8.545,1.103,0.128871,0.0381273,9.537,8.441,1.096
1327,2016_Furukawa,1.5-34,6,Circle,0.129984,0.0426177,-25.4565,9.987,8.73,1.257,0.15619,0.0415615,9.627,8.547,1.08
1328,2016_Furukawa,1.5-35,6,Circle,0.150957,0.0422608,-26.8146,9.783,8.444,1.339,0.154573,0.0359422,9.481,8.306,1.175
1329,2016_Furukawa,1.5-36,6,Circle,0.148285,0.0477826,-26.2007,9.735,8.509,1.226,0.125982,0.0375438,9.548,8.406,1.142
1330,2016_Furukawa,1.5-37,6,Circle,0.196166,0.0449894,-23.0095,9.888,8.8,1.088,0.145828,0.0381936,9.812,8.777,1.035
1331,2016_Furukawa,1.5-38,6,Circle,0.241745,0.0435901,-28.8804,10.068,8.877,1.191,0.149526,0.041834,9.903,8.803,1.1
1332,2016_Furukawa,1.5-39,6,Circle,0.173931,0.0411636,-25.2433,9.851,8.663,1.188,0.186352,0.0407387,9.782,8.581,1.201
1333,2016_Furukawa,1.5-40,6,Circle,0.192747,0.0453884,-32.8908,10.065,8.581,1.484,0.1431,0.0387978,9.545,8.374,1.171
1334,2016_Furukawa,1.6-01,6,Circle,0.151638,0.050433,-22.3651,8.333,7.154,1.179,0.185705,0.0474761,8.258,7.066,1.192
1335,2016_Furukawa,1.6-02,6,Circle,0.176045,0.0504012,-19.2191,8.64,7.508,1.132,0.172811,0.0462116,8.756,7.618,1.138
1336,2016_Furukawa,1.6-03,6,Circle,0.18677,0.0601924,-23.539,8.722,7.581,1.141,0.192904,0.0462385,8.755,7.622,1.133
1337,2016_Furukawa,1.6-04,6,Circle,0.137868,0.0424552,-17.6985,8.669,7.579,1.09,0.190186,0.0449629,8.661,7.573,1.088
1338,2016_Furukawa,1.6-05,6,Circle,0.151962,0.0417478,-21.754,8.653,7.43,1.223,0.170164,0.045095,8.666,7.443,1.223
1339,2016_Furukawa,1.6-06,6,Circle,0.175144,0.0568583,-22.8757,8.804,7.648,1.156,0.162292,0.0476139,8.583,7.506,1.077
1340,2016_Furukawa,1.6-07,6,Circle,0.206761,0.0497093,-24.2552,8.731,7.526,1.205,0.204355,0.0485109,8.674,7.47,1.204
1341,2016_Furukawa,1.6-08,6,Circle,0.191075,0.0555176,-18.0496,9.244,8.151,1.093,0.169601,0.045661,8.833,7.831,1.002
1342,2016_Furukawa,1.6-09,6,Circle,0.202352,0.0435498,-22.9397,9.253,8.095,1.158,0.185747,0.0366953,8.867,7.845,1.022
1343,2016_Furukawa,1.6-10,6,Circle,0.197776,0.0535799,-23.9609,9.085,7.921,1.164,0.207788,0.0469948,9.025,7.889,1.136
1344,2016_Furukawa,1.6-11,6,Circle,0.192457,0.0522472,-25.1383,8.972,7.76,1.212,0.198904,0.0531833,8.837,7.734,1.103
1345,2016_Furukawa,1.6-12,6,Circle,0.180845,0.0410872,-29.3089,9.1,7.63,1.47,0.143367,0.0399311,8.814,7.549,1.265
1346,2016_Furukawa,1.6-13,6,Circle,0.195909,0.0617645,-22.8929,9.188,8.094,1.094,0.161337,0.0463819,8.796,7.829,0.967
1347,2016_Furukawa,1.6-14,6,Circle,0.195812,0.0600885,-23.296,9.177,8.071,1.106,0.180771,0.0446573,8.908,7.829,1.079
1348,2016_Furukawa,1.6-15,6,Circle,0.149322,0.0435131,-15.86,9.222,8.202,1.02,0.180064,0.0491939,9.21,8.204,1.006
1349,2016_Furukawa,1.6-16,6,Circle,0.177938,0.046174,-21.4886,9.312,8.115,1.197,0.169502,0.0449276,8.902,7.838,1.064
1350,2016_Furukawa,1.6-17,6,Circle,0.19591,0.0543505,-18.2432,9.363,8.31,1.053,0.174738,0.0465586,9.134,8.186,0.948
1351,2016_Furukawa,1.6-18,6,Circle,0.203568,0.0520501,-22.6407,9.22,8.079,1.141,0.210254,0.0485686,9.125,8.023,1.102
1352,2016_Furukawa,1.6-19,6,Circle,0.227241,0.0640118,-21.342,9.652,8.559,1.093,0.182582,0.0449695,9.309,8.375,0.934
1353,2016_Furukawa,1.6-20,6,Circle,0.220346,0.0541058,-23.7006,9.696,8.523,1.173,0.215741,0.0472012,9.391,8.337,1.054
1354,2016_Furukawa,1.6-21,6,Circle,0.225319,0.0600638,-25.9456,9.604,8.391,1.213,0.189443,0.0434037,9.335,8.209,1.126
1355,2016_Furukawa,1.6-22,6,Circle,0.186244,0.0547422,-21.7219,9.339,8.373,0.966,0.190301,0.041768,9.284,8.319,0.965
1356,2016_Furukawa,1.6-23,6,Circle,0.214053,0.0538524,-29.5117,9.756,8.284,1.472,0.13902,0.0417464,9.16,7.936,1.224
1357,2016_Furukawa,1.6-24,6,Circle,0.147803,0.0404207,-16.6841,9.283,8.305,0.978,0.201726,0.041552,9.259,8.262,0.997
1358,2016_Furukawa,1.6-25,6,Circle,0.164504,0.0414298,-20.8595,9.253,8.137,1.116,0.120522,0.0406884,9.003,7.906,1.097
1359,2016_Furukawa,1.6-26,6,Circle,0.193632,0.0467616,-22.2529,9.277,8.214,1.063,0.206444,0.0450125,9.279,8.205,1.074
1360,2016_Furukawa,1.6-27,6,Circle,0.225825,0.0501508,-23.7284,9.558,8.454,1.104,0.159365,0.0448456,9.357,8.27,1.087
1361,2016_Furukawa,1.6-28,6,Circle,0.198493,0.0521916,-21.3978,9.414,8.416,0.998,0.241294,0.0482275,9.555,8.569,0.986
1362,2016_Furukawa,1.6-29,6,Circle,0.219652,0.0601708,-22.7685,9.566,8.559,1.007,0.21005,0.0484891,9.666,8.64,1.026
1363,2016_Furukawa,1.6-30,6,Circle,0.193875,0.0479768,-18.0751,9.63,8.608,1.022,0.123803,0.0371725,10.092,9.124,0.968
1364,2016_Furukawa,1.6-31,6,Circle,0.210684,0.0561416,-23.998,9.465,8.378,1.087,0.18653,0.0446704,9.211,8.19,1.021
1365,2016_Furukawa,1.6-32,6,Circle,0.214496,0.0449943,-28.6151,9.774,8.41,1.364,0.11919,0.0368412,9.386,8.246,1.14
1366,2016_Furukawa,1.6-33,6,Circle,0.15645,0.0451081,-19.6438,9.431,8.448,0.983,0.142262,0.0372964,9.777,8.766,1.011
1367,2016_Furukawa,1.6-34,6,Circle,0.142297,0.0397052,-16.6939,9.492,8.525,0.967,0.164814,0.0466438,9.755,8.75,1.005
1368,2016_Furukawa,1.6-35,6,Circle,0.191151,0.0459557,-21.4975,9.586,8.457,1.129,0.170323,0.0489568,9.667,8.558,1.109
1369,2016_Furukawa,1.6-36,6,Circle,0.214506,0.050682,-25.6824,9.783,8.693,1.09,0.122915,0.0383634,9.866,8.815,1.051
1370,2016_Furukawa,1.6-37,6,Circle,0.201084,0.0468226,-20.7341,10.106,9.104,1.002,0.154058,0.0394224,10.163,9.14,1.023
1371,2016_Furukawa,1.6-38,6,Circle,0.242867,0.0564104,-22.0303,10.013,8.936,1.077,0.142655,0.0351682,10.06,9.118,0.942
1372,2016_Furukawa,1.6-39,6,Circle,0.202861,0.0484096,-24.0075,9.888,8.752,1.136,0.222908,0.0485927,9.867,8.824,1.043
1373,2016_Furukawa,1.6-40,6,Circle,0.193193,0.0463261,-27.8095,10.126,8.761,1.365,0.128458,0.0376794,9.914,8.794,1.12
1374,2016_Furukawa,1.7-01,6,Circle,0.158104,0.0415459,-20.4968,8.523,7.421,1.102,0.118312,0.0333046,8.241,7.212,1.029
1375,2016_Furukawa,1.7-02,6,Circle,0.20213,0.0608185,-20.6146,9.283,8.053,1.23,0.159903,0.0342763,8.716,7.745,0.971
1376,2016_Furukawa,1.7-03,6,Circle,0.210588,0.0647774,-25.7837,9.286,8.051,1.235,0.181504,0.0390193,8.775,7.778,0.997
1377,2016_Furukawa,1.7-04,6,Circle,0.181422,0.0393747,-17.424,9.026,7.972,1.054,0.164697,0.0331448,8.67,7.743,0.927
1378,2016_Furukawa,1.7-05,6,Circle,0.204264,0.0605501,-24.0496,9.037,7.766,1.271,0.161307,0.0423887,8.758,7.655,1.103
1379,2016_Furukawa,1.7-06,6,Circle,0.19101,0.0571831,-19.1697,9.102,8.047,1.055,0.168378,0.0381072,8.972,7.985,0.987
1380,2016_Furukawa,1.7-07,6,Circle,0.212261,0.0535373,-24.1444,8.972,7.855,1.117,0.221661,0.0366997,8.894,7.829,1.065
1381,2016_Furukawa,1.7-08,6,Circle,0.216521,0.0473659,-17.1181,9.712,8.634,1.078,0.194628,0.0452704,9.743,8.667,1.076
1382,2016_Furukawa,1.7-09,6,Circle,0.24147,0.0446211,-22.71,9.646,8.512,1.134,0.197008,0.0356742,8.922,8.002,0.92
1383,2016_Furukawa,1.7-10,6,Circle,0.226355,0.0544725,-24.5349,9.567,8.389,1.178,0.169161,0.0346531,8.901,7.891,1.01
1384,2016_Furukawa,1.7-11,6,Circle,0.213682,0.052319,-23.7929,9.106,7.982,1.124,0.151098,0.0387578,8.64,7.644,0.996
1385,2016_Furukawa,1.7-12,6,Circle,0.216703,0.0358747,-26.9591,9.375,7.996,1.379,0.138614,0.0341709,8.963,7.708,1.255
1386,2016_Furukawa,1.7-13,6,Circle,0.242294,0.0561931,-21.8037,9.459,8.425,1.034,0.182982,0.0440312,9.176,8.286,0.89
1387,2016_Furukawa,1.7-14,6,Circle,0.210957,0.0448635,-23.3436,9.729,8.573,1.156,0.178962,0.0400292,9.43,8.415,1.015
1388,2016_Furukawa,1.7-15,6,Circle,0.153089,0.037794,-15.2435,9.399,8.443,0.956,0.187976,0.0421193,9.955,8.788,1.167
1389,2016_Furukawa,1.7-16,6,Circle,0.20025,0.0380129,-21.6748,9.688,8.508,1.18,0.168579,0.0430082,9.306,8.278,1.028
1390,2016_Furukawa,1.7-17,6,Circle,0.206757,0.0419815,-17.0739,9.673,8.727,0.946,0.193832,0.0396484,9.489,8.553,0.936
1391,2016_Furukawa,1.7-18,6,Circle,0.21232,0.0559634,-24.2627,9.578,8.458,1.12,0.177857,0.0385138,9.444,8.403,1.041
1392,2016_Furukawa,1.7-19,6,Circle,0.2083,0.0518521,-19.2603,9.694,8.749,0.945,0.2044,0.0461689,9.828,8.807,1.021
1393,2016_Furukawa,1.7-20,6,Circle,0.201862,0.0419367,-19.7285,9.627,8.654,0.973,0.185813,0.0395968,9.514,8.562,0.952
1394,2016_Furukawa,1.7-21,6,Circle,0.259274,0.044094,-25.2186,10.036,8.83,1.206,0.16996,0.0376854,9.173,8.212,0.961
1395,2016_Furukawa,1.7-22,6,Circle,0.231,0.0498372,-22.7155,9.8,8.793,1.007,0.21594,0.0468695,9.422,8.539,0.883
1396,2016_Furukawa,1.7-23,6,Circle,0.19134,0.0349931,-24.8144,9.796,8.53,1.266,0.183001,0.0392716,9.542,8.387,1.155
1397,2016_Furukawa,1.7-24,6,Circle,0.180515,0.0381202,-16.2521,9.69,8.768,0.922,0.178257,0.0378097,9.816,8.701,1.115
1398,2016_Furukawa,1.7-25,6,Circle,0.229823,0.057197,-20.9863,9.711,8.532,1.179,0.273267,0.0473937,10.126,9.028,1.098
1399,2016_Furukawa,1.7-26,6,Circle,0.217308,0.0544547,-23.8304,9.778,8.762,1.016,0.208727,0.0401976,9.555,8.575,0.98
1400,2016_Furukawa,1.7-27,6,Circle,0.200143,0.0400078,-24.3358,9.739,8.691,1.048,0.172054,0.042883,9.578,8.614,0.964
1401,2016_Furukawa,1.7-28,6,Circle,0.202378,0.0396554,-18.5267,9.71,8.838,0.872,0.202856,0.0417771,9.752,8.898,0.854
1402,2016_Furukawa,1.7-29,6,Circle,0.221849,0.0400984,-20.9098,9.887,8.922,0.965,0.215304,0.0410892,9.749,8.785,0.964
1403,2016_Furukawa,1.7-30,6,Circle,0.237431,0.0428975,-18.6567,9.857,8.9,0.957,0.197734,0.0451376,9.943,8.978,0.965
1404,2016_Furukawa,1.7-31,6,Circle,0.237124,0.0601325,-26.9076,9.971,8.843,1.128,0.217522,0.0405016,9.609,8.617,0.992
1405,2016_Furukawa,1.7-32,6,Circle,0.190945,0.0404316,-24.8106,9.784,8.598,1.186,0.170812,0.0408749,9.507,8.458,1.049
1406,2016_Furukawa,1.7-33,6,Circle,0.196681,0.0389449,-23.4301,10.196,9.204,0.992,0.167881,0.0388575,9.713,8.809,0.904
1407,2016_Furukawa,1.7-34,6,Circle,0.204964,0.0393234,-19.3461,10.127,9.073,1.054,0.159504,0.0427253,9.792,8.899,0.893
1408,2016_Furukawa,1.7-35,6,Circle,0.162102,0.0400282,-20.2851,9.764,8.701,1.063,0.15288,0.0423705,9.805,8.79,1.015
1409,2016_Furukawa,1.7-36,6,Circle,0.20713,0.042334,-25.64,10.462,9.284,1.178,0.183736,0.0421909,9.816,8.839,0.977
1410,2016_Furukawa,1.7-37,6,Circle,0.243796,0.043457,-23.3949,10.672,9.643,1.029,0.170662,0.038761,9.99,9.14,0.85
1411,2016_Furukawa,1.7-38,6,Circle,0.221317,0.0431324,-25.0097,10.582,9.445,1.137,0.205954,0.0388144,10.308,9.358,0.95
1412,2016_Furukawa,1.7-39,6,Circle,0.215199,0.0501714,-20.7816,9.871,8.846,1.025,0.22451,0.045611,9.96,9.053,0.907
1413,2016_Furukawa,1.7-40,6,Circle,0.239082,0.0400313,-27.9628,10.27,8.995,1.275,0.155181,0.0413698,9.951,8.782,1.169
1414,2016_Furukawa,1.8-01,6,Circle,0.148975,0.0489008,-27.0134,8.374,6.97,1.404,0.191747,0.0452931,8.409,6.979,1.43
1415,2016_Furukawa,1.8-02,6,Circle,0.128094,0.0412633,-22.1868,8.473,7.221,1.252,0.201808,0.04437,8.513,7.21,1.303
1416,2016_Furukawa,1.8-03,6,Circle,0.203591,0.0514116,-27.0129,8.692,7.354,1.338,0.134035,0.0493246,8.35,7.1,1.25
1417,2016_Furukawa,1.8-04,6,Circle,0.141958,0.0371409,-22.1752,8.626,7.36,1.266,0.111127,0.0404979,8.469,7.234,1.235
1418,2016_Furukawa,1.8-05,6,Circle,0.129838,0.0376794,-26.4042,8.577,7.175,1.402,0.155967,0.04453,8.533,7.147,1.386
1419,2016_Furukawa,1.8-06,6,Circle,0.185589,0.0550757,-28.1588,8.939,7.507,1.432,0.147356,0.0428083,8.561,7.28,1.281
1420,2016_Furukawa,1.8-07,6,Circle,0.195582,0.0446891,-28.6317,8.688,7.286,1.402,0.232856,0.0473104,8.724,7.288,1.436
1421,2016_Furukawa,1.8-08,6,Circle,0.198379,0.0551718,-23.6819,9.139,7.814,1.325,0.196458,0.0475419,9.025,7.786,1.239
1422,2016_Furukawa,1.8-09,6,Circle,0.20968,0.0426827,-27.1217,9.069,7.76,1.309,0.151804,0.0428517,8.863,7.619,1.244
1423,2016_Furukawa,1.8-10,6,Circle,0.202438,0.0517594,-26.712,8.831,7.527,1.304,0.166287,0.0436977,8.685,7.426,1.259
1424,2016_Furukawa,1.8-11,6,Circle,0.180757,0.0485419,-28.3257,8.763,7.426,1.337,0.137008,0.0409652,8.481,7.195,1.286
1425,2016_Furukawa,1.8-12,6,Circle,0.22258,0.0472444,-35.0425,9.192,7.449,1.743,0.229587,0.0484981,8.696,7.159,1.537
1426,2016_Furukawa,1.8-13,6,Circle,0.213355,0.0623006,-26.5839,9.22,7.889,1.331,0.151661,0.0384702,8.71,7.546,1.164
1427,2016_Furukawa,1.8-14,6,Circle,0.209217,0.0574537,-29.4542,9.186,7.799,1.387,0.180011,0.046095,8.846,7.579,1.267
1428,2016_Furukawa,1.8-15,6,Circle,0.199059,0.0423614,-20.9246,9.278,8.018,1.26,0.130131,0.0391531,8.911,7.766,1.145
1429,2016_Furukawa,1.8-16,6,Circle,0.196663,0.0445815,-25.5828,9.184,7.828,1.356,0.118043,0.037824,8.816,7.543,1.273
1430,2016_Furukawa,1.8-17,6,Circle,0.213015,0.0581202,-24.2209,9.343,8.102,1.241,0.141029,0.039966,8.992,7.825,1.167
1431,2016_Furukawa,1.8-18,6,Circle,0.207332,0.0466441,-26.5445,9.148,7.838,1.31,0.175516,0.0422656,8.938,7.686,1.252
1432,2016_Furukawa,1.8-19,6,Circle,0.234687,0.04978,-25.2726,9.623,8.396,1.227,0.136919,0.0393717,8.934,7.812,1.122
1433,2016_Furukawa,1.8-20,6,Circle,0.221845,0.047752,-26.0121,9.487,8.186,1.301,0.221196,0.0439141,9.299,8.07,1.229
1434,2016_Furukawa,1.8-21,6,Circle,0.193996,0.0442191,-23.8169,9.047,7.591,1.456,0.167742,0.0395093,9.057,7.807,1.25
