CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9
5528,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hepta_1951,5528,-5.56,7,7,Circle,0.14091,0.0359804,-30.4862,8.897,7.757,1.14,0.148641,0.0476776,9.08,7.968,1.112,34,87,train,train,val,test,val,train,train,train,train,train
5527,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1950,5527,-6.18,7,7,Circle,0.209098,0.0928302,-29.0428,9.181,7.908,1.273,0.131854,0.0434246,9.19,7.986,1.204,85,57,train,val,train,val,train,train,train,train,train,val
5526,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,hepta_1949,5526,-10.0,7,7,Circle,0.150887,0.0578396,-26.8014,8.932,7.712,1.22,0.120949,0.0392932,8.806,7.716,1.09,69,23,train,train,train,train,test,train,train,train,train,train
5525,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,hepta_1948,5525,-5.65,7,7,Circle,0.161803,0.0733767,-27.2605,9.322,8.011,1.311,0.117362,0.0463765,9.111,7.86,1.251,64,59,train,test,test,train,train,train,train,train,test,test
5524,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1947,5524,-6.16,7,7,Circle,0.168796,0.0613717,-23.4258,9.024,7.933,1.091,0.134757,0.0393728,8.586,7.519,1.067,66,31,train,test,train,train,train,train,val,train,train,train
5523,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hepta_1946,5523,-10.0,7,7,Circle,0.161101,0.0525043,-22.1387,8.91,7.695,1.215,0.133342,0.0379003,8.917,7.8,1.117,16,25,train,train,train,train,test,train,test,val,train,train
5522,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1945,5522,-6.98,7,7,Circle,0.20029,0.0798628,-27.9142,8.653,7.389,1.264,0.161634,0.0721974,8.706,7.287,1.419,49,2,train,train,train,train,train,train,train,train,train,train
5521,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1944,5521,-10.0,7,7,Circle,0.132108,0.041701,-27.8626,9.022,7.564,1.458,0.141877,0.0480557,9.019,7.616,1.403,86,27,train,train,train,train,train,train,train,train,train,train
5520,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1943,5520,-6.11,7,7,Circle,0.195969,0.0815097,-23.5056,8.578,7.356,1.222,0.122175,0.0507976,8.708,7.519,1.189,7,77,val,test,train,test,train,train,val,train,train,train
5519,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_1942,5519,-5.64,7,7,Circle,0.148919,0.047057,-39.1864,9.066,7.613,1.453,0.134449,0.031872,8.563,7.44,1.123,80,89,train,train,train,train,test,test,train,train,train,test
5518,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,hepta_1941,5518,-6.07,7,7,Circle,0.140584,0.0524313,-25.6202,8.692,7.49,1.202,0.110962,0.0419717,8.475,7.363,1.112,61,54,train,train,train,test,train,train,train,train,train,train
5514,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_1937,5514,-6.02,7,7,Circle,0.167474,0.0439682,-37.3745,9.04,7.983,1.057,0.203897,0.0877171,8.892,7.77,1.122,61,30,train,train,train,val,train,val,train,val,train,train
5513,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1936,5513,-6.5,7,7,Circle,0.211814,0.0814291,-31.1892,9.181,8.046,1.135,0.197653,0.0617499,9.18,8.0,1.18,41,66,train,train,test,val,train,train,train,train,train,train
5511,2020_Townsend,CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,hepta_1934,5511,-6.24,7,7,Circle,0.193963,0.0751791,-32.7773,9.051,7.735,1.316,0.190647,0.0674755,8.912,7.574,1.338,95,37,train,test,train,train,test,train,train,train,train,val
5507,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1930,5507,-6.18,7,7,Circle,0.18306,0.0562341,-44.928,9.221,7.831,1.39,0.166488,0.0386422,9.04,7.858,1.182,94,87,train,train,train,train,train,train,train,train,val,train
5506,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1929,5506,-5.68,7,7,Circle,0.134087,0.0474716,-32.8628,9.071,7.883,1.188,0.150807,0.0525038,9.121,7.981,1.14,2,67,val,train,val,train,train,train,train,train,train,train
5505,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1928,5505,-5.16,7,7,Circle,0.141161,0.0554692,-32.5328,8.899,7.605,1.294,0.128865,0.0526707,9.006,7.744,1.262,91,60,train,train,train,train,train,train,train,train,test,train
5503,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1926,5503,-10.0,7,7,Circle,0.164871,0.0665742,-35.9883,8.982,7.705,1.277,0.168429,0.0642654,8.828,7.428,1.4,49,54,train,train,train,test,train,train,train,train,train,val
5502,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hepta_1925,5502,-5.75,7,7,Circle,0.120384,0.0386458,-33.9212,9.091,7.967,1.124,0.14488,0.0477437,8.986,7.86,1.126,31,60,train,val,train,test,train,train,train,train,train,train
5501,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_1924,5501,-5.8,7,7,Circle,0.15865,0.065934,-41.6839,9.317,8.177,1.14,0.138008,0.0435976,8.799,7.65,1.149,87,40,train,train,test,test,train,train,test,train,val,val
5500,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1923,5500,-5.61,7,7,Circle,0.117694,0.0534256,-33.6254,8.846,7.548,1.298,0.116216,0.0420399,8.938,7.547,1.391,72,28,train,train,test,train,train,train,train,val,train,train
5499,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1922,5499,-5.77,7,7,Circle,0.147499,0.0611287,-31.7163,9.124,7.906,1.218,0.162131,0.0580476,9.145,7.934,1.211,37,2,train,train,train,train,val,train,train,train,val,train
5495,2020_Townsend,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1918,5495,-5.8,7,7,Circle,0.183301,0.0637926,-27.9686,9.211,8.122,1.089,0.124702,0.0427467,8.747,7.653,1.094,62,26,test,val,train,train,train,train,train,train,train,train
5494,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1917,5494,-6.13,7,7,Circle,0.162452,0.047947,-46.7393,9.263,7.882,1.381,0.198061,0.0681716,8.85,7.613,1.237,97,49,train,train,train,train,train,train,train,train,test,train
5492,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1915,5492,-5.26,7,7,Circle,0.169217,0.0685085,-29.7488,9.032,7.695,1.337,0.140181,0.0511914,8.883,7.542,1.341,42,39,train,val,test,train,train,train,train,train,test,val
5491,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_1914,5491,-5.75,7,7,Circle,0.138429,0.0399196,-51.0098,9.633,8.353,1.28,0.170942,0.057176,8.884,7.81,1.074,20,91,train,train,train,test,train,val,train,train,train,train
5490,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_1913,5490,-5.69,7,7,Circle,0.199455,0.0697602,-44.3135,9.369,8.031,1.338,0.176953,0.0559466,9.145,7.896,1.249,37,9,train,train,train,train,test,test,train,train,val,train
5489,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1912,5489,-5.95,7,7,Circle,0.157065,0.0581866,-34.3308,9.197,7.803,1.394,0.147357,0.04011,9.132,7.677,1.455,68,85,train,val,train,train,train,val,train,train,train,train
5488,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_1911,5488,-5.53,7,7,Circle,0.110998,0.0397109,-31.9101,8.586,7.466,1.12,0.171681,0.0706354,8.917,7.703,1.214,7,61,val,test,train,train,test,train,train,train,train,train
5487,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1910,5487,-6.05,7,7,Circle,0.140159,0.0468106,-34.6727,9.241,8.023,1.218,0.139643,0.0411753,8.748,7.548,1.2,7,61,train,train,test,train,train,train,train,train,train,test
5486,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1909,5486,-5.94,7,7,Circle,0.164211,0.0526978,-27.7976,9.013,7.928,1.085,0.11957,0.0357134,9.107,7.969,1.138,7,61,test,train,train,train,train,train,train,test,train,val
5484,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1907,5484,-6.27,7,7,Circle,0.165891,0.0745097,-34.7163,8.907,7.552,1.355,0.142547,0.0594496,8.903,7.547,1.356,48,90,train,train,train,val,val,train,train,train,train,train
5483,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1906,5483,-5.98,7,7,Circle,0.204139,0.0888461,-43.9958,9.152,7.814,1.338,0.163609,0.0735852,8.61,7.302,1.308,100,50,train,train,test,train,train,train,train,train,train,train
5482,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1905,5482,-5.51,7,7,Circle,0.189559,0.0825312,-35.3528,9.369,8.157,1.212,0.110972,0.045269,8.773,7.841,0.932,50,83,train,train,train,val,train,train,train,train,train,train
5481,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1904,5481,-5.02,7,7,Circle,0.135768,0.0595324,-24.6796,9.18,7.981,1.199,0.1536,0.051329,9.233,8.029,1.204,76,68,test,train,train,train,train,train,train,test,train,train
5480,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1903,5480,-5.9,7,7,Circle,0.136325,0.0478687,-33.2976,9.255,8.03,1.225,0.161052,0.0552945,8.644,7.379,1.265,63,93,train,val,train,train,train,train,val,test,test,train
5479,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_1902,5479,-6.03,7,7,Circle,0.18244,0.0702085,-32.8264,9.279,8.021,1.258,0.15673,0.0486378,9.167,7.746,1.421,94,52,test,train,val,train,train,train,test,test,train,train
5478,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1901,5478,-5.9,7,7,Circle,0.165383,0.0617766,-33.5832,9.102,7.878,1.224,0.171792,0.0692713,8.795,7.793,1.002,61,17,train,train,train,train,train,train,train,train,train,train
5477,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hepta_1900,5477,-5.62,7,7,Circle,0.143299,0.0394861,-32.2794,9.395,8.153,1.242,0.154209,0.046699,9.116,7.882,1.234,58,33,train,train,train,train,train,train,train,train,val,train
5476,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1899,5476,-5.64,7,7,Circle,0.107564,0.0515333,-31.9097,9.101,7.877,1.224,0.150375,0.0574749,9.07,7.884,1.186,74,44,train,train,train,train,train,train,train,train,train,train
5475,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1898,5475,-5.36,7,7,Circle,0.149741,0.0413338,-35.2755,9.18,7.953,1.227,0.150848,0.0502015,9.152,8.053,1.099,33,23,train,train,train,train,train,train,test,train,train,train
5474,2020_Townsend,CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1897,5474,-5.2,7,7,Circle,0.137476,0.042774,-28.3225,9.22,8.022,1.198,0.0947308,0.0505995,8.815,7.723,1.092,88,2,train,train,test,test,train,train,train,train,train,train
5473,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_1896,5473,-5.6,7,7,Circle,0.127134,0.0540628,-39.8925,8.875,7.366,1.509,0.120168,0.0330862,8.527,7.226,1.301,65,19,val,train,train,train,train,train,test,test,train,train
5472,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1895,5472,-6.27,7,7,Circle,0.143972,0.048464,-37.5882,8.924,7.681,1.243,0.135046,0.0403129,8.677,7.462,1.215,50,62,val,train,test,train,train,train,train,train,train,train
5471,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_1894,5471,-5.61,7,7,Circle,0.0983983,0.0450478,-30.5142,9.071,7.816,1.255,0.137341,0.0594199,9.309,8.078,1.231,27,21,val,train,train,train,train,train,train,train,train,val
5470,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_1893,5470,-5.58,7,7,Circle,0.120751,0.0383344,-34.3433,8.987,7.622,1.365,0.0869696,0.0324772,8.312,7.18,1.132,24,5,test,train,train,val,train,train,train,train,val,train
5469,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1892,5469,-6.28,7,7,Circle,0.211251,0.0992233,-30.66,8.517,7.266,1.251,0.103669,0.0459424,8.484,7.295,1.189,69,43,train,train,val,train,train,train,val,train,train,train
5468,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1891,5468,-6.11,7,7,Circle,0.175106,0.0565997,-24.9283,8.728,7.545,1.183,0.142851,0.044129,8.638,7.46,1.178,15,41,test,train,train,train,train,test,val,train,train,train
5467,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1890,5467,-6.4,7,7,Circle,0.176359,0.0519896,-46.4809,9.416,8.012,1.404,0.152326,0.0341546,8.17,7.018,1.152,18,36,train,train,train,train,val,train,train,train,train,test
5466,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1889,5466,-5.51,7,7,Circle,0.196584,0.0850324,-31.5061,9.247,7.9,1.347,0.0972467,0.0330365,8.341,7.246,1.095,17,89,train,train,test,train,train,train,train,train,train,train
5465,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_1888,5465,-5.68,7,7,Circle,0.138555,0.0617887,-32.5403,9.269,7.883,1.386,0.122121,0.0435894,9.155,7.92,1.235,46,15,train,val,train,train,train,train,train,train,train,test
5464,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1887,5464,-5.75,7,7,Circle,0.223256,0.109167,-35.0866,9.251,7.921,1.33,0.129605,0.0406015,8.554,7.425,1.129,59,19,train,train,train,train,train,train,val,train,train,train
5463,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1886,5463,-6.09,7,7,Circle,0.140779,0.0607152,-29.7118,9.035,7.689,1.346,0.272682,0.147777,9.049,7.799,1.25,52,36,train,train,val,val,train,train,train,train,train,train
5462,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1885,5462,-5.58,7,7,Circle,0.1742,0.0612621,-32.6507,9.089,7.725,1.364,0.184201,0.0807147,8.863,7.805,1.058,78,99,test,train,train,train,train,train,train,val,train,val
5461,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1884,5461,-6.74,7,7,Circle,0.151482,0.0539091,-33.6093,9.084,7.782,1.302,0.150965,0.0651363,9.038,7.697,1.341,100,35,train,train,train,val,val,train,train,test,train,val
5460,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1883,5460,-5.66,7,7,Circle,0.168904,0.0751262,-35.2123,8.849,7.491,1.358,0.113094,0.043506,8.544,7.406,1.138,43,17,train,train,train,train,train,train,train,train,train,train
5459,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1882,5459,-5.95,7,7,Circle,0.21653,0.0816775,-43.2203,9.232,7.783,1.449,0.159477,0.0624385,8.555,7.19,1.365,14,52,train,test,train,val,train,train,train,train,train,test
